HYBAS_ID,P_mm_yr,ET_mm_yr,runoff_mm_yr,T_degC,GWS_mm,region,SUB_AREA_km2,relief_m,mainstem_km,gradient_m_per_km
1070002760,91.84372,78.46728,0.6128492,34.466396,388.28915,af,4271.6,2731.0,117.69999999999996,23.20305862361938
1070002770,70.32977,22.481325,0.040730692,34.88151,128.58539,af,172.6,28.0,19.52,1.4344262295081966
1070002800,111.85523,79.919106,0.56069225,33.068314,401.92288,af,2409.1,2736.0,142.60999999999996,19.185190379356293
1070002810,103.23576,105.81108,1.2775495,32.446274,340.80893,af,2691.7,2292.0,56.66,40.45181786092482
1070003010,173.93639,78.00101,0.38247502,32.77998,409.93634,af,734.4,2279.0,72.78,31.313547677933503
1070003020,164.8399,58.834324,0.20511657,33.281727,369.80435,af,2519.5,1673.0,87.2,19.18577981651376
1070003150,236.09395,82.08127,0.18878867,30.769672,310.9639,af,1825.0,2575.0,128.02999999999997,20.112473638990867
1070003160,163.88437,72.96485,0.25170806,32.734848,377.82907,af,4543.6,2163.0,57.01000000000001,37.940712155762135
1070003410,268.55066,146.45796,0.660583,31.814104,409.10254,af,942.4,2136.0,84.77000000000002,25.197593488262356
1070003420,147.14946,115.92465,0.8146085,33.18858,383.49982,af,817.2,1048.0,45.15000000000001,23.21151716500553
1070003490,306.10703,171.40758,1.629734,30.438108,396.73645,af,1935.3,2679.0,138.86,19.292812905084254
1070003500,165.91113,135.06898,1.1793404,33.09219,384.01346,af,415.1,965.0,44.81,21.53537156884624
1070003550,307.28857,228.15196,1.6318288,29.760284,527.7346,af,2046.4,2487.0,114.23,21.771863783594505
1070003560,205.90198,187.55995,1.8726678,31.812183,421.8267,af,1489.5,2269.0,70.47,32.198098481623376
1070003650,367.2568,259.25998,2.1760273,28.990038,592.8931,af,2236.5,2608.0,114.43,22.791226077077688
1070003660,310.5569,159.33665,1.2520685,30.712639,467.18497,af,2228.6,2520.0,90.79,27.756360832690824
1070003770,407.47543,241.3795,4.153777,25.889046,713.5494,af,2862.6,3000.0,104.25,28.776978417266182
1070003780,245.70143,70.78649,0.9268971,32.105885,292.10345,af,4886.4,2646.0,66.34,39.88543864938197
1070003990,196.78683,70.85214,4.118466,33.955254,321.00586,af,13235.9,2206.0,71.75,30.745644599303137
1070004590,159.01308,56.752552,1.5969911,36.000656,369.27173,af,2767.7,1879.0,117.12,16.04337431693989
1070004600,133.3899,46.568455,1.414274,35.583233,315.9197,af,897.2,1316.0,66.24,19.867149758454108
1070004660,155.18542,72.745766,1.1954688,35.05617,360.04865,af,1457.1,1997.0,132.03000000000003,15.125350299174428
1070004670,124.75896,40.26213,1.2448456,34.437542,262.85767,af,356.7,376.0,36.55,10.287277701778386
1070004700,151.04518,74.08406,1.3580772,33.504147,354.70822,af,1842.5,1358.0,147.64,9.198049309130317
1070004710,184.87355,147.61203,4.9755077,32.51794,296.81497,af,8762.4,1794.0,113.35,15.827084252315837
1070005080,246.39537,263.887,8.347606,32.508118,384.55313,af,2476.7,1288.0,141.78000000000003,9.084497108195793
1070005090,204.20834,219.67871,13.92019,32.7277,240.08629,af,1017.7,356.0,67.38,5.283466904125854
1070005140,384.02536,291.99075,8.8780575,30.68891,417.91885,af,4071.9,1879.0,181.21,10.369184923569339
1070005150,301.65085,186.70673,5.914948,32.80466,307.1318,af,6061.1,1739.0,119.11000000000004,14.599949626395766
1070005300,566.6337,292.27484,7.235388,28.399591,487.3291,af,3895.6,1849.0,172.40000000000006,10.725058004640367
1070005310,316.28357,170.95462,4.4831705,32.681545,369.21072,af,1119.5,1283.0,63.87,20.08767809613277
1070005340,519.52893,407.18982,11.271144,28.132421,508.924,af,3876.6,1648.0,152.8,10.785340314136123
1070005350,312.53146,214.74803,5.8856206,31.35589,405.52835,af,1709.9,1230.0,50.86000000000001,24.184034604797482
1070005420,412.2896,368.35443,8.834519,27.988466,508.7006,af,3750.6,1712.0,179.87000000000003,9.517985211541669
1070005430,333.84644,176.44588,4.2208486,30.691248,390.22296,af,5693.7,2017.0,72.93,27.65665706842177
1070005720,285.85553,106.28471,1.3004814,31.627941,467.44763,af,5339.9,1976.0,143.42000000000004,13.777715799748988
1070005730,194.73376,60.709034,1.1624496,33.18062,268.37234,af,3028.6,1684.0,68.75,24.494545454545456
1070005860,243.2682,118.755745,1.5135742,30.376284,490.68967,af,4797.4,1644.0,167.22,9.831359885181199
1070005870,171.66681,68.45374,1.5316873,33.68165,222.71542,af,477.4,1027.0,16.330000000000002,62.89038579301898
1070005880,223.40474,115.46328,1.3793995,30.60448,526.22485,af,4169.8,1867.0,139.86,13.349063349063348
1070005890,180.79736,65.11333,1.371104,33.8916,188.00908,af,64.9,553.0,0.97,570.1030927835053
1070005900,348.80753,236.53175,6.5603733,28.28803,433.24396,af,1447.4,2428.0,89.44,27.146690518783547
1070005910,212.86177,132.03828,4.5168996,31.694984,352.3067,af,7486.3,2456.0,47.08,52.16652506372133
1070006360,106.95975,136.84898,6.388097,31.734882,487.91013,af,1796.4,1833.0,81.89,22.38368543167664
1070006370,63.29502,6.4798613,0.20401105,32.640476,38.895473,af,35.8,165.0,,
1070006380,125.82572,120.06924,4.4197264,30.038593,498.15085,af,975.9,1791.0,105.96,16.90260475651189
1070006390,67.54928,48.41777,1.5994815,31.069752,331.7368,af,252.6,903.0,24.11,37.4533388635421
1070006420,129.91487,71.075775,2.378238,28.579512,452.71097,af,875.9,1796.0,90.88,19.76232394366197
1070006430,98.00344,61.860523,2.546213,28.788801,410.67923,af,1431.8,2107.0,42.0,50.16666666666666
1070006520,149.92467,74.03564,1.9800935,30.931211,497.70682,af,4781.1,2020.0,186.51000000000005,10.830518470859468
1070006530,85.795685,60.91232,2.4689355,32.729576,386.80637,af,1185.2,1428.0,29.89,47.7751756440281
1070006580,95.25022,89.10308,2.2721367,32.204746,492.4127,af,1428.0,1371.0,89.58999999999997,15.303047215090974
1070006590,90.53897,51.549183,1.3998637,32.199673,275.31775,af,896.6,939.0,56.13,16.729021913415284
1070006640,112.18935,84.16979,1.8887668,30.674482,437.02542,af,654.7,1268.0,54.540000000000006,23.24899156582325
1070006650,101.167366,84.08773,1.7618066,30.67056,457.5947,af,1233.9,1274.0,45.37000000000001,28.08022922636103
1070006740,133.26762,91.46827,2.1720808,31.61615,766.26697,af,3929.1,1845.0,193.32,9.543761638733706
1070006750,88.01086,129.56706,5.8783064,30.637367,415.89847,af,519.0,272.0,24.24,11.221122112211221
1070006800,98.86205,108.64798,3.6382675,33.079205,879.44165,af,934.9,530.0,67.97,7.797557746064442
1070006810,96.61878,114.20325,4.726149,31.188763,512.5133,af,321.0,283.0,23.380000000000006,12.104362703165098
1070006850,110.32261,115.21573,3.4600255,33.34578,921.8016,af,254.2,273.0,32.97,8.280254777070066
1070006860,146.32758,78.392075,1.8229798,32.950714,562.5095,af,7037.8,797.0,143.65,5.548207448659936
1070007000,159.70412,111.78448,3.6607285,32.69766,360.33337,af,789.9,406.0,34.730000000000004,11.690181399366539
1070007010,168.36076,125.389275,4.277665,32.180088,343.73148,af,708.7,357.0,36.64,9.743449781659386
1070007060,158.04341,152.10062,2.8046181,31.350628,1084.0286,af,6517.1,960.0,223.06,4.303774769120417
1070007070,161.1427,133.02065,2.8588197,30.980047,764.4547,af,7799.8,744.0,113.09000000000003,6.578831019541955
1070007260,165.46399,110.379974,0.91332823,32.73052,1270.3773,af,5741.9,793.0,140.09999999999997,5.660242683797289
1070007270,214.10135,0.0,0.0,,0.0,af,23.9,157.0,,
1070007290,191.44446,132.4556,1.48308,32.13391,1092.9529,af,2737.4,708.0,147.13,4.812070957656495
1070007300,210.60014,105.36829,1.400736,31.776217,646.00354,af,988.3,208.0,47.42,4.386334879797554
1070007370,177.49698,137.79472,1.5434811,31.520824,1048.5233,af,2513.9,730.0,171.86000000000004,4.247643430699405
1070007380,222.21822,168.8905,0.9929665,31.503786,1301.3279,af,31.3,81.0,,
1070007390,170.39488,155.32959,1.595007,31.478788,1185.2218,af,2056.1,731.0,162.01999999999995,4.5117886680656705
1070007400,211.86044,145.26979,0.9080873,31.67614,1088.6974,af,660.4,137.0,43.83,3.1257129819758167
1070007450,163.66298,160.67075,1.5160524,31.339275,1238.1835,af,4430.6,660.0,137.62,4.795814561836941
1070007460,201.2157,218.53249,3.2111032,30.522755,862.7443,af,1345.0,190.0,72.72000000000001,2.6127612761276118
1070007510,223.00832,173.56631,1.6184316,31.347868,1031.8345,af,1063.6,105.0,94.91,1.1063112422294803
1070007520,253.61603,148.40985,1.1536512,30.974451,565.7704,af,1814.3,114.0,79.39000000000001,1.4359491119788383
1070007570,256.44595,192.5163,1.7283387,31.011383,429.1667,af,983.9,152.0,82.83,1.8350839067970544
1070007580,296.51114,277.0435,6.5272017,29.204517,382.01913,af,6065.0,465.0,55.59,8.364813815434433
1070007940,355.65714,445.04306,34.0581,28.636517,390.06638,af,1119.6,304.0,53.4,5.692883895131088
1070007950,351.609,434.23358,25.042315,28.457905,425.58102,af,987.3,261.0,34.13,7.647231174919425
1070008020,349.45047,389.76355,24.649908,29.322826,458.63446,af,1738.1,272.0,83.49999999999999,3.25748502994012
1070008030,371.93704,319.46277,21.377144,29.12644,291.22546,af,2407.3,205.0,18.2,11.263736263736265
1070008100,424.06656,594.3785,18.320272,28.505638,413.62335,af,1426.2,81.0,29.47000000000001,2.748557855446216
1070008110,444.20227,156.23788,4.765859,28.071173,123.352,af,276.4,81.0,2.1,38.57142857142857
1070008130,491.3616,113.80799,2.250776,30.012726,179.4759,af,54.3,29.0,6.6000000000000005,4.393939393939394
1070008140,498.46948,115.72827,2.310291,29.924944,172.32506,af,147.0,44.0,6.02,7.308970099667776
1070008150,544.60645,483.78387,9.530036,30.030464,768.1475,af,387.6,29.0,36.24,0.8002207505518764
1070008160,679.5276,485.8633,10.706467,29.805422,728.8728,af,7726.7,146.0,168.27,0.8676531764426221
1070008330,699.0199,482.15393,11.547298,30.226538,908.76245,af,5738.9,149.0,237.51,0.6273420066523514
1070008340,818.78705,385.69446,12.704291,29.39514,457.58084,af,451.4,42.0,17.09,2.4575775307197194
1070008360,831.8363,610.72437,18.154158,30.033735,807.83295,af,45.1,30.0,3.08,9.74025974025974
1070008370,815.4224,595.7252,22.121717,29.18241,689.39496,af,3188.2,91.0,93.38,0.974512743628186
1070008470,793.4811,605.55414,30.485455,29.338598,794.3801,af,2065.9,92.0,56.81,1.6194331983805668
1070008480,735.85693,685.3345,31.364191,28.836428,613.5764,af,1482.6,213.0,52.99999999999999,4.018867924528302
1070008570,834.1951,1093.3595,86.70704,27.256763,525.8851,af,31.3,65.0,4.85,13.402061855670107
1070008580,753.2729,737.3828,45.726368,28.273003,772.30994,af,823.0,215.0,21.36,10.065543071161047
1070008640,589.36487,665.2139,27.423218,27.993092,1270.3931,af,7714.2,1992.0,268.45,7.420376233935556
1070008650,781.06506,829.7455,39.902966,27.84091,1028.1099,af,1382.1,331.0,63.60000000000001,5.2044025157232685
1070008720,646.2611,843.1845,25.709564,27.308088,1344.5483,af,3922.1,987.0,161.95,6.094473602963878
1070008730,819.4741,1446.7122,57.81603,26.36922,1275.1132,af,110.7,430.0,18.380000000000006,23.39499455930359
1070008740,616.1954,805.35425,31.630774,26.303486,1081.0315,af,4386.6,2198.0,264.9800000000001,8.294965657785491
1070008760,793.75024,1086.9663,51.471497,26.151762,1088.8834,af,3226.3,588.0,114.81,5.121505095374968
1070008880,728.0698,830.1729,36.093918,26.250648,1080.0559,af,6703.9,2284.0,226.14,10.099938091447775
1070008890,946.8308,1019.2647,45.923252,26.655718,966.66595,af,3837.2,1250.0,86.57999999999998,14.437514437514439
1070009010,937.65936,991.8965,42.708748,26.044039,1372.7797,af,3046.6,1168.0,98.88,11.812297734627832
1070009020,946.37646,923.7973,30.490023,25.624046,1233.7217,af,7777.6,1321.0,221.71,5.958233728744759
1070009130,926.5081,890.47125,27.644018,25.789482,1226.9171,af,7053.5,1963.0,150.48000000000005,13.044922913343964
1070009140,1099.3469,750.439,22.609936,27.644173,889.47797,af,244.5,98.0,21.6,4.537037037037036
1070009170,1054.0168,851.27057,21.269426,27.497786,1143.657,af,3514.0,522.0,53.47000000000001,9.76248363568356
1070009180,1235.2283,1184.0486,100.47082,26.136076,609.4087,af,7782.7,416.0,92.2,4.511930585683298
1070009450,1118.8627,1261.82,113.284065,26.69782,752.3533,af,5663.0,741.0,127.60000000000002,5.807210031347961
1070009460,1282.6464,1001.71387,102.49183,25.788141,522.05457,af,3516.4,698.0,75.54,9.24013767540376
1070009660,1068.1388,1281.1323,137.4214,26.052307,898.0772,af,2833.1,723.0,74.72,9.676124197002142
1070009670,1283.7065,779.89374,163.63477,26.764141,502.6133,af,142.5,166.0,3.65,45.47945205479452
1070009680,1043.2664,1296.4116,160.22523,26.317059,827.1803,af,4141.5,527.0,178.37,2.9545327129001517
1070009690,1192.2583,1021.65234,112.582756,26.687805,1013.6703,af,1623.2,475.0,30.790000000000006,15.427086716466384
1070009800,1081.6399,1160.1254,163.98042,26.58501,1138.4269,af,1796.0,637.0,70.01,9.098700185687758
1070009810,1128.9899,1084.0929,187.31715,26.391533,1069.8062,af,1520.8,534.0,51.96,10.277136258660509
1070009880,1103.6879,1152.5155,76.43938,26.187603,967.80914,af,6038.0,934.0,168.20999999999995,5.552583080672969
1070009890,1167.4862,1166.1196,88.864075,26.166704,681.93915,af,5664.5,929.0,129.72,7.161578785075548
1070010030,1161.1654,1253.2301,108.238525,25.838228,620.7742,af,1384.2,256.0,58.0,4.413793103448277
1070010040,1192.1451,1115.8368,80.11173,26.024622,608.8485,af,3583.1,255.0,75.38,3.382860175112762
1070010180,1172.8054,1211.7386,94.38171,26.155645,682.5042,af,2578.4,676.0,113.8,5.9402460456942
1070010190,1202.0455,1221.6648,86.22048,25.579817,713.0473,af,2609.5,998.0,122.26,8.162931457549485
1070010290,1171.1027,1264.5073,78.718575,25.779387,712.5427,af,593.0,282.0,42.47,6.6399811631740056
1070010300,1140.586,991.8992,151.17671,26.808258,726.221,af,3138.4,670.0,72.44,9.249033683048038
1070010400,1104.9922,1021.30566,145.60199,27.75128,375.24738,af,549.5,208.0,35.83,5.805191180574938
1070010410,1090.2172,827.6156,114.17274,27.319744,608.80023,af,4211.7,646.0,111.58000000000004,5.789568022943177
1070010560,1075.2512,1007.4493,73.82916,26.994537,1439.2362,af,5502.7,856.0,251.54,3.4030372902918034
1070010570,1098.3368,0.0,0.0,,0.0,af,6.4,14.0,,
1070010590,1098.6077,1005.49615,83.02724,27.364607,1061.6394,af,5826.2,834.0,146.04000000000005,5.710764174198848
1070010600,1087.4523,845.6615,79.84982,26.984083,424.84042,af,3552.5,753.0,76.86,9.797033567525373
1070010730,1098.6827,996.6843,88.178345,27.357557,479.3428,af,153.7,273.0,12.11,22.543352601156073
1070010740,1089.2106,890.556,139.38461,27.427732,504.96375,af,4009.1,312.0,67.0,4.656716417910448
1070010870,1152.2888,1036.2299,85.7158,26.561302,1110.5215,af,8086.9,1058.0,239.16,4.423816691754475
1070010880,1079.5472,822.48364,63.55798,26.340467,621.71063,af,2419.5,309.0,79.65,3.879472693032015
1070010980,1129.2964,1029.1626,98.829735,26.051018,1024.7065,af,3735.8,703.0,155.24,4.528472043287811
1070010990,1081.9066,861.6819,101.793045,26.383247,472.07822,af,732.5,142.0,44.18,3.2141240380262563
1070011020,1128.0992,1094.9246,99.130714,26.61097,1350.365,af,2885.6,564.0,165.09999999999997,3.4161114476075114
1070011030,1072.4679,894.6434,75.79943,27.10995,1001.94135,af,2768.1,229.0,89.82,2.54954353150746
1070011120,1076.3667,1080.908,70.86205,26.994335,1600.3491,af,1826.6,216.0,110.4,1.9565217391304344
1070011130,1043.5863,975.018,62.64469,26.352955,1481.7307,af,3171.1,225.0,108.0,2.083333333333333
1070011180,1093.0393,1111.8417,71.56266,25.934786,1656.7056,af,2405.8,342.0,102.66,3.331385154880187
1070011190,1065.7407,993.96814,65.60531,26.329754,1527.2919,af,671.8,90.0,32.65,2.7565084226646253
1070011240,1179.0077,1116.428,105.6738,24.984741,1659.8325,af,6266.9,1522.0,376.09,4.0469036666755285
1070011250,1069.4424,489.46844,34.31503,26.003798,715.3735,af,298.3,87.0,20.46,4.252199413489737
1070011280,1187.9156,1171.5454,86.23851,25.223372,1663.4261,af,8247.0,1194.0,318.42,3.7497644620312793
1070011290,1118.7644,936.3108,88.30546,25.47586,644.47186,af,1268.6,154.0,63.68,2.4183417085427137
1070011340,1157.1986,1125.9249,84.12362,25.700237,1350.7473,af,1449.7,236.0,97.09,2.4307343701720048
1070011350,1130.3564,760.4154,67.06237,25.840096,552.09424,af,371.5,102.0,9.94,10.261569416498997
1070011360,1190.25,1153.2423,95.23331,25.450895,1402.6455,af,9019.7,711.0,185.19000000000003,3.839300178195366
1070011370,1151.9496,948.42535,166.1225,25.790297,798.566,af,1254.7,161.0,61.31000000000002,2.625999021366824
1070011420,1166.3784,1148.1255,111.72464,25.55943,1094.4226,af,2601.1,404.0,125.98,3.2068582314653122
1070011430,1159.961,983.8896,172.5469,25.668196,756.79626,af,3904.2,411.0,158.56,2.5920787083753782
1070011500,1145.4114,875.84204,253.98314,26.164503,692.07837,af,160.7,31.0,15.9,1.949685534591195
1070011510,1134.2612,908.1551,294.55594,25.501007,742.5542,af,409.9,26.0,21.53,1.2076172782164423
1070011530,1043.6617,865.60834,296.47684,25.485334,722.26514,af,4421.4,30.0,139.32,0.2153316106804479
1070011660,1053.039,886.0906,307.4925,25.496391,754.8494,af,487.6,28.0,66.61999999999999,0.42029420594416095
1070011670,1073.2407,898.342,297.90582,25.626698,738.5846,af,965.2,35.0,101.92,0.34340659340659346
1070011720,1051.1235,999.99255,198.25446,25.637196,606.2839,af,4653.0,308.0,171.22,1.7988552739165986
1070011730,1174.5525,958.5689,346.73474,25.822151,890.61774,af,37.9,18.0,,
1070011740,1067.7953,1032.7284,193.64813,25.192713,614.35345,af,2911.1,379.0,145.67,2.6017711265188446
1070011750,1169.4901,696.80554,220.12367,25.520845,603.9008,af,142.4,22.0,11.21,1.9625334522747544
1070011760,1130.0249,1036.4768,180.05647,24.914906,601.66144,af,1553.3,217.0,92.92,2.3353422298751614
1070011770,1136.4922,980.61694,176.1171,24.667936,470.8495,af,4013.8,331.0,143.50000000000003,2.3066202090592327
1070011870,1151.5433,1003.9207,191.68057,24.673134,464.76416,af,1420.0,209.0,94.43999999999998,2.213045319779755
1070011880,1188.0342,903.689,209.96968,25.008171,516.1865,af,1925.0,129.0,67.09,1.9227902817111344
1070011960,1109.8989,896.573,351.99728,25.32533,736.22943,af,322.6,80.0,28.33,2.823861630780092
1070011970,1071.5504,927.0215,249.92172,25.417156,571.7374,af,1002.6,122.0,74.60999999999997,1.6351695483179205
1070012020,1025.2438,919.25684,223.1146,25.214622,766.07056,af,2811.3,299.0,107.79,2.7739122367566567
1070012030,1138.3088,741.2465,147.22653,25.177721,442.2577,af,175.0,29.0,15.1,1.9205298013245036
1070012060,1012.3819,979.27045,166.07349,24.999462,576.6142,af,3428.3,317.0,149.21,2.124522485088131
1070012070,1062.1567,1005.57526,166.9378,25.244322,626.4244,af,442.7,38.0,18.55,2.0485175202156336
1070012080,962.5547,887.0184,155.07301,25.118786,585.6026,af,533.9,88.0,44.24,1.9891500904159127
1070012090,1005.1622,905.5209,151.89888,25.218168,606.703,af,61.7,44.0,7.97,5.520702634880803
1070012100,845.3283,720.8062,124.54419,25.581945,441.41562,af,10221.2,428.0,241.89,1.7693993137376496
1070012110,951.97107,638.1274,107.00674,25.086744,419.52188,af,1357.1,105.0,53.03,1.980011314350368
1070012180,914.8127,854.22076,136.17538,25.217102,545.35535,af,524.9,92.0,34.17,2.6924202516827624
1070012190,927.77814,164.03598,25.902197,25.250578,104.34527,af,51.0,15.0,,
1070012210,840.7455,725.026,132.61629,25.04032,464.5207,af,1703.1,153.0,87.34000000000002,1.751774673689031
1070012220,844.5714,601.5946,112.140656,24.856157,372.66153,af,1621.6,154.0,65.86,2.3382933495293052
1070012300,771.5215,656.4239,96.353584,24.698736,437.89554,af,13116.6,219.0,265.72,0.8241758241758242
1070012310,854.8404,510.51007,53.73712,25.025866,270.36264,af,2737.7,143.0,34.42,4.154561301568855
1070012410,809.6782,709.815,70.002106,24.391083,390.65732,af,2817.8,211.0,101.21000000000002,2.0847742317952767
1070012420,868.10986,757.0182,69.41065,24.213581,396.0059,af,750.2,207.0,24.86,8.326629123089301
1070012470,812.35596,730.4269,84.09575,23.823029,406.89612,af,1273.3,231.0,86.08,2.6835501858736057
1070012480,873.1805,750.6184,71.992256,24.613817,387.13184,af,164.2,158.0,4.72,33.47457627118644
1070012490,873.59985,688.2539,102.488945,24.523584,356.5093,af,1187.8,181.0,84.64000000000001,2.138468809073724
1070012500,898.3608,497.81296,59.831753,24.608482,254.82343,af,848.5,186.0,26.270000000000003,7.080319756376094
1070012540,849.32416,673.0517,119.72913,24.751421,370.1247,af,3079.2,202.0,182.44999999999996,1.1071526445601538
1070012550,872.0861,656.8721,119.175385,24.394173,434.30362,af,3159.8,162.0,62.04000000000002,2.611218568665376
1070012590,841.6091,643.4731,141.01657,24.406075,588.82544,af,2666.7,266.0,96.91,2.7448147765968423
1070012600,886.39056,629.62195,110.112305,23.967299,360.11847,af,772.3,128.0,20.51,6.240858117991222
1070012680,786.1825,545.6384,101.447075,24.820995,554.8355,af,3277.2,149.0,127.51999999999998,1.1684441656210791
1070012690,816.89056,579.5756,101.74233,24.778929,352.08182,af,182.9,86.0,6.35,13.543307086614174
1070012710,789.4305,576.5266,101.38323,24.780054,351.01965,af,208.8,73.0,20.65,3.5351089588377724
1070012720,756.8315,525.13763,94.78374,24.797941,331.6794,af,51.3,52.0,6.48,8.024691358024691
1070012730,750.77075,550.9698,72.96917,24.709694,433.15613,af,1147.8,173.0,76.17,2.2712353945122747
1070012740,759.41797,525.76166,95.07453,24.853918,334.0154,af,0.9,7.0,,
1070012750,745.95,587.8497,67.12817,22.60725,559.8403,af,5502.6,1819.0,245.04,7.423277832190663
1070012760,746.2933,518.9439,93.67759,24.94854,330.70944,af,3.1,8.0,,
1070012770,749.4431,580.1539,59.86993,23.577631,549.7459,af,2724.6,778.0,109.0,7.137614678899082
1070012780,783.7667,554.27454,113.10271,24.535667,475.04257,af,522.5,75.0,19.5,3.8461538461538463
1070012810,749.788,574.3995,104.93962,23.724804,547.3635,af,842.0,190.0,70.81,2.6832368309560795
1070012820,815.5662,508.20303,121.562126,24.21538,549.01056,af,145.1,52.0,9.96,5.220883534136545
1070012830,750.6976,633.7603,116.02043,23.436468,506.4762,af,2169.8,152.0,139.79,1.0873453036697904
1070012840,784.1356,452.18982,82.23862,23.457415,316.3478,af,2458.3,177.0,28.42,6.228008444757212
1070012920,784.05133,679.9606,110.22297,21.591278,695.80035,af,9338.0,1632.0,352.22,4.6334677190392375
1070012930,936.8792,866.3631,130.0829,22.1101,392.72318,af,1.7,19.0,,
1070012940,841.6647,712.5661,90.843895,20.196108,897.314,af,10050.4,1704.0,374.38999999999993,4.551403616549588
1070012950,966.1136,525.8979,77.16656,21.875668,236.19716,af,395.5,180.0,18.74,9.605122732123798
1070013000,910.87494,847.5699,64.53939,20.94497,690.9048,af,3664.0,1617.0,192.54,8.398254908071051
