HYBAS_ID,P_mm_yr,ET_mm_yr,runoff_mm_yr,T_degC,GWS_mm,region,SUB_AREA_km2,relief_m,mainstem_km,gradient_m_per_km
1060674380,554.45245,531.91925,78.69303,31.667662,480.06042,af,2338.8,439.0,171.99999999999997,2.5523255813953494
1060674440,703.3977,402.9212,61.360558,33.896797,988.69257,af,3108.0,336.0,106.44,3.1567080045095826
1060674840,628.3194,651.1802,90.87706,29.792732,416.71747,af,10381.3,317.0,289.92000000000013,1.0934050772626929
1060675160,546.1774,604.48627,74.750725,30.91665,309.3417,af,489.1,68.0,30.790000000000006,2.2085092562520297
1060675420,627.00446,513.3157,49.452427,23.423067,947.6385,af,5116.0,2364.0,198.23000000000008,11.925541038187962
1060675820,822.2773,520.71655,50.405163,26.435686,488.678,af,2902.5,3534.0,62.68999999999998,56.37262721327168
1060677120,479.3714,311.05045,27.596067,32.873318,523.6974,af,7917.2,869.0,260.36999999999995,3.3375580904098014
1060677130,403.87198,244.97592,25.804468,33.555145,252.00775,af,2579.6,63.0,139.82999999999998,0.4505470928985197
1060677450,537.50287,557.06915,48.11085,27.81629,495.09225,af,4314.9,1435.0,152.79999999999995,9.391361256544505
1060677620,609.22516,671.9558,70.087135,26.609436,514.88824,af,2098.7,1698.0,140.64999999999998,12.072520440810525
1060677890,1109.3005,1057.3662,227.5102,29.373472,563.6462,af,16795.4,732.0,389.4300000000002,1.8796702873430395
1060677900,883.2885,857.9176,169.25594,31.215258,657.6277,af,1528.9,318.0,59.96,5.303535690460307
1060677950,449.575,482.8857,77.21839,31.895689,258.62418,af,8304.6,483.0,181.49,2.6613036530938343
1060677960,495.0709,506.81583,72.217705,31.219358,256.60745,af,3417.1,290.0,134.76,2.1519738794894634
1060680300,619.2314,548.091,112.0452,31.88377,345.10413,af,54.2,140.0,9.16,15.283842794759824
1060680480,583.2929,592.72565,77.98096,31.037752,358.1742,af,1976.0,133.0,75.12,1.7705005324813632
1060680870,726.101,789.9393,123.723045,31.462383,553.4761,af,11903.3,96.0,288.11,0.33320606712713896
1060681050,851.8894,944.9943,179.49223,30.280891,888.4912,af,5766.8,90.0,230.66999999999993,0.3901677721420213
1060682530,617.18744,646.11273,81.99316,30.219343,413.51904,af,1384.2,188.0,70.85999999999999,2.653118825853797
1060682770,576.03564,627.5384,74.84611,30.828667,329.37375,af,315.0,70.0,9.07,7.717750826901875
1060682900,843.741,896.8465,82.65693,30.80141,1308.3706,af,2173.4,95.0,91.11,1.0426956426297882
1060683010,866.9409,956.7255,79.19662,30.292938,1390.0952,af,6954.7,226.0,152.67000000000004,1.4803170236457717
1060683040,513.8289,581.5665,106.005226,32.587234,330.68134,af,1254.7,110.0,65.08,1.6902274124154886
1060683160,506.49136,528.57916,114.21359,32.926537,312.22092,af,7112.6,259.0,240.0900000000001,1.078762130867591
1060683680,549.1669,642.2561,121.28325,32.643566,348.74384,af,2275.3,134.0,83.78999999999998,1.5992361857023516
1060683690,390.5149,510.2875,111.28191,33.458267,339.74234,af,17567.8,211.0,369.05999999999983,0.5717227551075709
1060684350,648.9721,694.30066,131.25482,32.14824,453.28323,af,3239.4,208.0,92.24,2.2549869904596704
1060684490,819.0197,866.2828,144.86578,31.409779,594.9461,af,11683.3,162.0,233.27000000000007,0.6944742144296308
1060684620,984.6657,1038.0536,167.99974,30.227343,853.5761,af,1163.7,104.0,68.64999999999999,1.5149308084486528
1060684660,704.5759,812.9574,106.63338,31.175835,771.2605,af,5372.0,176.0,114.53000000000002,1.5367152711080063
1060685270,830.56085,787.3781,95.13489,28.803154,880.3961,af,5422.0,510.0,216.53,2.35533182468942
1060685280,825.5779,805.79376,98.9563,28.371672,638.16766,af,8299.0,397.0,281.2099999999999,1.4117563386792793
1060685770,578.3474,703.011,155.02808,32.395992,462.42224,af,212.0,131.0,16.71,7.839616995810891
1060685930,749.2656,799.09454,128.91095,30.852379,788.2106,af,12512.8,188.0,293.8900000000001,0.6396951240259959
1060686640,620.151,684.62103,133.63324,31.989098,652.1804,af,3912.5,199.0,173.6899999999999,1.1457193851114058
1060686840,669.0147,767.5766,149.98347,31.717083,553.6348,af,5211.9,174.0,174.76,0.9956511787594416
1060688160,659.19086,410.34387,66.080925,33.782864,959.3315,af,255.5,23.0,35.18,0.6537805571347356
1060688170,716.7795,436.87302,67.76306,33.894173,1005.21466,af,2602.1,66.0,165.62999999999997,0.3984785364970115
1060688220,898.7378,988.299,156.58704,30.49466,1166.9396,af,575.4,69.0,46.42999999999999,1.4861081197501618
1060688450,1224.0688,1174.3953,204.66289,28.564552,696.17975,af,6471.1,1052.0,263.63000000000005,3.990441148579448
1060689180,1133.3918,940.69885,221.86543,30.419518,577.9817,af,2421.3,413.0,111.64,3.6993908993192406
1060689420,1137.7543,1028.3282,231.51,29.688082,580.4472,af,5039.2,571.0,157.62,3.6226367212282704
1060689850,872.1902,897.8029,84.22028,30.40017,1339.6583,af,6558.8,161.0,146.89000000000004,1.0960582748995844
1060690130,891.49164,948.8588,78.25247,30.149672,1380.1984,af,8385.0,190.0,175.71,1.0813271868419554
1060690740,553.498,635.7715,109.231026,32.2753,302.3001,af,705.9,103.0,28.1,3.6654804270462633
1060690820,563.2292,602.39606,71.42888,30.38468,467.2713,af,9806.6,907.0,274.37,3.305755002369064
1060690930,553.7158,610.9566,113.64507,32.00042,344.35403,af,5793.2,199.0,203.12,0.9797164237888932
1060691230,636.97144,618.2897,79.342575,31.431616,565.6829,af,21287.9,664.0,330.86,2.006891132200931
1060692590,755.45447,896.17505,201.30331,30.84456,843.8393,af,2454.6,264.0,113.43,2.3274266067178
1060692600,732.00214,869.5576,171.37708,30.926641,679.0276,af,4776.3,298.0,70.24,4.242596810933942
1060692800,723.9621,764.2441,108.92072,23.314074,639.5799,af,7592.7,3217.0,123.71000000000002,26.00436504728801
1060692900,907.2082,786.11304,209.26906,22.075294,801.2685,af,21317.0,3490.0,302.11000000000007,11.552083678130481
1060694020,574.8897,559.07495,108.78747,32.1806,357.1674,af,6610.3,351.0,81.02000000000002,4.332263638607752
1060694130,817.4205,788.5701,76.57202,29.642504,962.6557,af,12363.6,562.0,356.97,1.5743619912037423
1060694150,395.06686,501.56192,73.27298,31.30595,393.94226,af,22352.7,314.0,399.08,0.7868096622231132
1060694390,478.2588,626.7356,131.38014,30.487072,538.4148,af,4977.8,65.0,149.13,0.4358613290417757
1060694510,373.19308,383.75192,31.755993,29.723999,416.49844,af,14906.9,1516.0,286.20999999999987,5.296810034589988
1060694920,426.60843,426.09192,36.230343,29.210094,409.7757,af,7847.0,2345.0,173.8,13.492520138089757
1060695300,436.09763,437.7097,87.400024,31.686434,343.93207,af,17999.7,152.0,164.77,0.9224980275535596
1060695310,486.12823,585.4699,148.9331,31.033272,456.60184,af,31526.4,119.0,362.62,0.3281672274005846
1060695420,1177.6351,678.2068,133.15738,28.72578,822.6465,af,7932.5,1855.0,370.88,5.001617773943053
1060695430,878.29,484.48907,53.48949,33.84941,670.06,af,10117.9,704.0,159.61999999999995,4.410474877834858
1060695540,775.8508,558.4385,118.88142,30.673286,434.672,af,2003.3,46.0,69.4,0.6628242074927954
1060695700,627.0423,643.92694,205.63496,30.655098,589.05566,af,5866.8,104.0,160.92,0.6462838677603778
1060696250,769.93555,448.61493,64.90644,33.869392,975.68414,af,3832.9,77.0,207.33,0.3713886075338832
1060696470,804.6128,500.21487,63.761097,33.383987,1036.7131,af,6241.4,332.0,246.96,1.3443472627146096
1060696660,930.9151,904.8418,134.85953,30.301643,755.757,af,4953.5,322.0,129.06000000000006,2.4949635828296906
1060696830,1023.63495,1022.36835,187.02661,29.569405,822.89545,af,9438.2,534.0,185.72000000000003,2.8752961447340084
1060698240,1030.54,1052.856,156.28835,30.349724,618.2645,af,4690.8,343.0,197.69,1.7350397086347311
1060698370,1281.9022,1149.3534,218.46364,28.09378,644.2754,af,15508.4,1518.0,466.45999999999987,3.2542983321185104
1060699250,716.5186,815.106,159.41658,31.343536,584.6492,af,4962.3,239.0,140.42,1.702036746902151
1060699440,755.2656,855.2486,145.04395,30.883394,589.29913,af,12327.4,256.0,248.68,1.0294354190123856
1060700720,475.36353,577.4962,132.13216,30.827997,417.20224,af,6466.4,313.0,229.68,1.3627655869035178
1060700730,456.80063,633.37665,83.19683,30.35663,659.8809,af,1261.0,51.0,58.40000000000001,0.8732876712328766
1060700890,610.8678,714.80365,134.92027,29.260283,465.829,af,9359.7,174.0,163.82999999999996,1.062076542757737
1060701060,668.2489,753.9625,158.88347,29.291899,518.1215,af,9223.1,207.0,92.75,2.2318059299191377
1060701270,629.80054,653.4346,61.424877,28.846006,456.07657,af,5238.7,595.0,139.3,4.271356783919598
1060701280,685.93665,674.89575,60.933838,27.901087,578.6701,af,8803.9,2282.0,218.79,10.430092783033961
1060701840,488.65573,583.16644,99.94224,30.770937,360.89255,af,10531.9,303.0,257.56000000000006,1.176424910700419
1060702120,577.71606,669.17456,170.17712,32.31987,388.0586,af,2987.8,131.0,65.34,2.004897459442914
1060702140,526.6183,708.00116,86.10523,29.615942,671.01733,af,97.2,16.0,19.78,0.8088978766430738
1060702280,620.4037,658.70776,191.32495,31.54434,526.7888,af,7947.1,169.0,183.7,0.9199782253674468
1060702470,674.81696,752.4797,139.69476,31.52387,668.81506,af,15627.7,187.0,366.77,0.5098563132208196
1060702490,627.21466,713.7678,197.6181,31.19867,549.4323,af,15322.5,254.0,276.93,0.9171992922399164
1060702830,594.5389,690.23596,132.04543,29.867939,481.17197,af,6031.7,245.0,202.40000000000006,1.2104743083003948
1060702840,565.427,587.2855,97.271416,32.417694,574.40485,af,19820.1,1075.0,363.26999999999987,2.9592314256613546
1060702990,686.21155,636.03394,101.09475,31.87055,669.47424,af,7531.2,1061.0,233.65,4.540980098437834
1060703080,1285.3022,719.11096,197.49638,26.445118,789.73413,af,3816.2,2104.0,189.08,11.127565051829915
1060703130,712.84326,792.09045,145.72237,28.706347,526.17896,af,6589.0,258.0,283.11000000000007,0.9113065592879092
1060703250,1244.7408,712.5196,147.56712,27.398382,799.09076,af,1821.6,1571.0,107.76,14.578693392724574
1060703530,457.7302,585.5719,127.170944,30.783087,380.62546,af,6327.9,55.0,262.72,0.20934835566382465
1060703540,721.924,658.3067,145.14113,30.366621,535.3909,af,939.0,45.0,16.39,2.7455765710799267
1060704170,845.6772,537.6958,49.521046,32.446987,1013.1125,af,11975.2,851.0,235.82,3.608684589941481
1060704290,664.10095,447.25693,48.430614,34.12004,1092.6793,af,5736.4,487.0,195.02,2.4971797764331867
1060704670,534.7401,564.72925,129.73813,32.42226,486.47226,af,18152.9,1333.0,393.8899999999999,3.3841935565767103
1060704770,1118.4584,1020.0562,226.45856,29.702318,479.03796,af,2994.2,458.0,142.24,3.2199100112485937
1060704900,1143.1508,1044.7383,199.67505,29.586851,534.7474,af,2872.0,490.0,103.43,4.73750362564053
1060705000,629.4903,564.75543,181.20148,32.57509,656.64185,af,415.5,60.0,9.82,6.109979633401222
1060706800,688.7007,484.43048,189.40558,32.893497,691.3931,af,413.8,37.0,26.28,1.4079147640791476
1060706990,673.3477,619.3481,142.50443,32.16052,684.8287,af,6626.8,612.0,156.79,3.9033101600867406
1060707270,774.3522,804.92523,184.09526,29.945213,706.3377,af,37038.9,1203.0,506.04,2.37728242826654
1060707490,563.4663,661.078,153.698,30.333294,401.22754,af,2303.9,44.0,57.59000000000002,0.7640215315158879
1060708880,980.68506,908.84204,124.073456,27.476473,849.3055,af,24069.7,1228.0,558.0600000000002,2.200480235100168
1060709030,804.2126,907.3063,183.78688,30.902412,724.4122,af,5750.5,267.0,51.62999999999999,5.17141196978501
1060709280,978.3303,1011.127,161.37813,29.824652,740.3268,af,20527.2,447.0,392.64000000000016,1.1384474327628358
1060709340,940.98315,932.7039,196.64072,27.007067,587.79364,af,23988.2,1427.0,477.31,2.9896712828141045
1060710240,906.2961,922.2225,91.83245,30.217619,1339.5901,af,463.9,113.0,25.39,4.450571090980701
1060710380,1044.9324,1040.6733,144.21857,29.56469,901.4947,af,19653.1,471.0,375.09,1.255698632328241
1060713000,444.56946,318.8607,20.8513,32.237198,797.99243,af,3703.3,302.0,139.57999999999998,2.163633758418112
1060713180,586.6818,405.14426,43.82854,32.320274,1006.7873,af,1054.9,928.0,15.35,60.45602605863193
1060715100,918.8768,975.3377,101.02453,29.913294,1371.3179,af,4269.3,246.0,102.01999999999998,2.4112919035483245
1060715340,968.7378,1019.55414,111.05087,29.852577,1278.2994,af,3355.4,220.0,82.11999999999998,2.6790063321967854
1060716250,570.9462,424.16995,39.37716,31.566816,882.0966,af,8970.8,566.0,185.36,3.0535174794993525
1060716260,528.5511,312.689,29.451588,33.64837,1033.6818,af,1226.2,58.0,40.01,1.4496375906023495
1060716270,600.19775,386.513,40.686646,33.94712,1071.036,af,6972.6,463.0,140.56,3.2939669891861127
1060716350,638.1996,453.48825,53.0495,31.691814,867.94666,af,2991.4,959.0,68.47,14.00613407331678
1060716590,571.27893,729.6185,116.45361,29.644258,436.18884,af,19089.6,244.0,463.11,0.5268726652415193
1060716640,1076.706,620.89264,71.79017,31.738558,717.1208,af,4824.7,1525.0,194.33,7.847475942983586
1060716780,663.2255,826.0025,95.181984,29.414904,468.35315,af,8345.1,200.0,280.67,0.7125806106815834
1060716900,1053.8154,561.62823,47.378017,31.670801,734.0006,af,3712.5,1043.0,122.04,8.546378236643724
1060716960,720.5232,756.9373,140.07729,31.071617,880.2354,af,5546.4,161.0,54.76000000000001,2.9401022644265886
1060717330,806.07306,866.1092,129.02902,30.962938,956.6099,af,5713.6,180.0,223.99000000000007,0.8036073038974951
1060717370,544.26263,656.15607,152.82759,30.1432,371.7502,af,124.5,20.0,12.48,1.6025641025641026
1060717480,741.8566,860.61566,120.52778,29.369383,708.03217,af,12837.9,471.0,283.4000000000001,1.6619618913196892
1060721770,1051.8809,1058.1382,177.69104,29.345476,1131.6896,af,4672.9,274.0,138.43999999999997,1.9791967639410581
1060721820,723.5087,817.5367,147.67903,30.875933,487.62244,af,774.3,132.0,61.65000000000001,2.141119221411192
1060722080,1019.4394,1028.9165,98.44117,29.932196,1199.0234,af,10617.3,485.0,424.05999999999983,1.1437060793283973
1060722200,1008.95416,1054.5627,132.42287,29.583757,1469.2031,af,2837.3,264.0,116.79,2.260467505779604
1060722570,526.66364,623.1184,155.25641,32.386696,375.13937,af,15118.0,181.0,166.34000000000006,1.088132740170734
1060722720,734.60834,830.7154,180.83302,31.397572,473.83868,af,28.2,60.0,7.31,8.207934336525309
1060725050,853.8892,936.01526,185.00475,30.627436,597.9484,af,4708.7,290.0,118.53000000000002,2.446637981945498
1060725210,811.2601,935.6232,172.0702,30.424244,558.13794,af,2889.3,118.0,121.2,0.9735973597359736
1060727820,799.57904,822.212,93.70812,30.84016,1036.98,af,4088.4,246.0,116.80999999999996,2.105984076705762
1060727980,850.64374,891.27716,95.15152,29.93019,1125.2144,af,4456.3,127.0,120.73999999999998,1.0518469438462814
1060728700,578.1052,373.07147,35.659702,33.00842,1055.5317,af,9096.4,864.0,209.33000000000004,4.127454258825777
1060728710,637.9242,466.8288,50.99995,33.004623,1071.1615,af,22059.9,863.0,145.61999999999995,5.926383738497461
1060729710,1225.0719,1150.379,240.96703,28.077246,583.3706,af,2469.7,636.0,103.18000000000002,6.163985268462879
1060729940,1276.7933,1249.1962,247.78912,26.00316,815.5385,af,9683.6,803.0,258.99000000000007,3.1005058110351738
1060729970,843.4455,1009.8347,183.03763,30.413088,608.76996,af,226.5,61.0,21.07,2.8951115329852875
1060729980,818.349,909.7939,162.44669,29.941124,699.8997,af,5774.4,297.0,135.92000000000002,2.1851088875809297
1060730580,701.9866,658.13214,60.7589,29.53708,518.8331,af,5670.2,724.0,114.58,6.31872927212428
1060730750,709.81976,662.9898,70.90915,29.373472,643.9643,af,3631.6,745.0,118.96,6.262609280430398
1060734180,727.44476,724.4887,207.31422,31.019081,860.3244,af,1218.8,34.0,94.43,0.36005506724557873
1060734190,706.14966,779.73303,166.47154,30.698244,650.3047,af,3479.3,70.0,119.62,0.5851864236749708
1060734730,674.50305,461.42395,36.0193,32.10037,672.432,af,1286.1,689.0,74.07999999999998,9.30075593952484
1060734740,707.1058,533.17993,18.040468,31.845812,595.0058,af,4374.5,775.0,142.70000000000005,5.430974071478626
1060734820,1083.5188,1057.7804,121.37732,29.21387,922.39844,af,1681.2,327.0,129.53,2.52451169613217
1060734840,592.7075,722.28766,140.5253,31.626198,428.29346,af,8194.6,134.0,215.64000000000004,0.6214060471155628
1060734850,647.53424,762.80817,161.89291,31.094824,438.1179,af,5181.3,128.0,157.2700000000001,0.8138869460164044
1060734990,1092.5143,1066.8146,131.0331,29.46917,1082.7706,af,7521.3,306.0,120.33,2.543006731488407
1060735080,739.134,677.45905,113.71162,30.175152,620.3653,af,161.2,79.0,19.78,3.9939332659251767
1060735260,722.8381,641.43335,58.703323,29.866999,869.7816,af,4757.6,643.0,131.03,4.907273143554911
1060735340,970.47015,902.8965,85.06786,27.592674,795.4652,af,1298.9,248.0,81.81999999999998,3.0310437545832323
1060735460,1013.12225,940.6527,74.587006,27.314978,933.7071,af,1543.0,248.0,71.19999999999997,3.4831460674157317
1060736270,722.1962,762.73846,114.89019,30.745934,564.7211,af,14980.9,268.0,236.28,1.1342475029625867
1060736280,916.62195,894.8488,91.88639,29.683685,1031.4326,af,17403.9,671.0,430.1599999999999,1.5598846940673243
1060736640,610.3552,621.93024,75.33573,29.189528,449.22745,af,20760.4,684.0,423.13000000000005,1.6165244723843737
1060736730,761.7414,630.6633,64.90054,30.340578,699.29333,af,722.6,453.0,15.29,29.627207325049053
1060737100,1171.8787,1196.7983,260.49295,28.289726,675.8084,af,8346.5,438.0,132.03,3.3174278573051583
1060737110,1068.0562,1030.7188,268.49442,29.300867,646.32404,af,1362.4,116.0,62.01999999999999,1.8703643985811031
1060738620,692.58936,711.9773,65.69654,31.863594,795.02905,af,2064.4,390.0,87.57,4.453579993148339
1060738820,753.63696,679.97943,61.107044,31.939217,985.56464,af,3596.0,212.0,123.59,1.7153491382797963
1060739920,879.63763,1002.9846,184.4732,30.318947,767.35443,af,1565.7,170.0,53.0,3.2075471698113214
1060740240,866.4305,970.36896,142.30511,30.129736,872.575,af,2402.5,160.0,101.13,1.5821220211608817
1060740960,341.3456,278.05807,24.896992,31.51073,280.6628,af,13482.1,706.0,526.4700000000003,1.341007084924117
1060740970,348.5209,273.1693,24.11809,31.713696,310.8232,af,25424.2,420.0,409.9699999999997,1.0244652047710814
1060741300,810.585,898.2094,143.24733,30.855268,709.1796,af,4442.5,186.0,82.71000000000002,2.248821182444686
1060741380,1083.355,1004.357,99.67222,30.116392,1300.4897,af,13973.3,394.0,358.02999999999986,1.1004664413596628
1060742220,894.4332,839.0601,111.50852,31.100843,709.7109,af,287.9,102.0,16.1,6.3354037267080745
1060742280,1119.3849,1020.7367,78.30267,29.959242,1280.8792,af,13583.2,396.0,301.55999999999995,1.3131715081575808
1060744040,861.8766,869.476,154.18494,30.04905,1096.0464,af,2728.9,137.0,81.93,1.672159160258757
1060744190,875.26764,843.4065,181.42538,30.811892,1431.5576,af,3983.2,165.0,74.13,2.225819506272764
1060744980,1293.8451,688.5475,207.3936,21.21051,710.04663,af,9182.4,2351.0,120.75,19.469979296066253
1060745130,1412.9845,801.58716,187.7774,27.211718,949.02966,af,9435.3,2182.0,206.54,10.564539556502373
1060745140,1565.03,715.4573,599.7304,18.44139,1124.4933,af,4886.7,1772.0,175.63,10.089392472812165
1060745340,1273.9417,705.8953,49.564877,29.466383,653.43524,af,1802.2,1289.0,71.21000000000002,18.101390254177787
1060746370,1143.1688,1145.9087,155.19182,28.76062,1735.445,af,2957.9,249.0,125.98000000000003,1.9765042070169858
1060746520,1152.2065,1101.4178,205.58344,28.851952,1528.1921,af,5912.2,250.0,215.39000000000007,1.1606852685825706
1060747470,884.0232,938.1305,85.09112,30.55921,928.5932,af,1116.1,138.0,47.21999999999999,2.922490470139772
1060747640,932.35657,882.3672,77.73809,30.993952,925.39746,af,506.7,128.0,31.56,4.055766793409379
1060748790,770.71545,676.27515,72.58452,31.00364,498.37186,af,8361.5,528.0,204.76000000000005,2.578628638405938
1060748970,456.0534,422.5571,35.395596,30.601946,399.22473,af,7670.2,2430.0,262.29,9.264554500743454
1060748980,393.6961,358.6197,26.942303,31.239729,374.73962,af,6052.4,410.0,191.17,2.1446879740545066
1060749160,781.43243,654.5239,77.52213,30.67166,529.4138,af,4602.6,571.0,229.36000000000004,2.489536100453435
1060749530,788.45654,719.2258,120.65467,31.33697,542.1265,af,3448.8,447.0,125.28,3.5680076628352486
1060749810,746.3086,674.0193,176.65047,31.678923,501.9999,af,318.9,24.0,38.27,0.6271230729030572
1060752530,1247.9496,1096.1743,392.7995,28.01131,1096.4729,af,6563.5,160.0,200.45000000000005,0.7982040409079569
1060752670,1253.4642,1228.9387,366.22568,26.977562,726.9555,af,5746.5,214.0,275.33000000000004,0.7772491192387316
1060754660,908.4225,806.68256,303.209,30.57982,708.9162,af,11373.7,80.0,374.93,0.21337316299042489
1060754730,851.361,815.288,246.90216,30.213793,742.3681,af,9982.0,674.0,273.81000000000006,2.461560936415762
1060754850,900.6626,945.04095,101.37168,30.42016,999.7736,af,2949.2,197.0,78.79999999999998,2.5000000000000004
1060754970,937.5466,948.675,150.18864,30.308083,1126.1654,af,6493.4,338.0,169.51,1.993982655890508
1060755820,992.2294,978.30743,74.38406,30.466602,1134.3783,af,3493.8,215.0,54.31999999999999,3.958026509572902
1060755960,1089.9711,1022.10394,75.48499,30.27685,1336.1257,af,4039.5,231.0,125.94,1.8342067651262504
1060757360,783.26483,522.5395,44.20079,27.845697,589.19403,af,5833.8,3235.0,216.26,14.958845833718676
1060757370,791.6615,580.34717,58.977207,28.109377,558.2643,af,27229.1,3302.0,388.58,8.497606670441092
1060757790,853.0595,852.0525,126.546974,31.15636,1139.872,af,6064.1,208.0,171.27999999999997,1.2143858010275574
1060758080,1011.1986,1045.2589,79.2598,29.88756,1307.9705,af,7067.6,483.0,229.52999999999997,2.104300091491309
1060760280,1004.421,972.11206,61.678226,30.32595,1320.6124,af,634.7,169.0,25.17,6.714342471195868
1060760290,1024.4973,965.7854,88.746826,28.796436,1261.4298,af,13040.4,691.0,96.02,7.196417413038949
1060761260,1253.2311,1304.5759,249.94928,26.350195,1086.7766,af,19350.5,739.0,545.9400000000004,1.353628603875883
1060761270,1202.7379,1211.1642,275.3304,27.49749,607.30334,af,949.0,169.0,41.85999999999999,4.037267080745343
1060761520,867.9981,833.0426,166.22397,30.71798,757.63776,af,6982.2,393.0,488.1999999999999,0.8049979516591563
1060761680,860.79156,803.90314,153.73741,30.899076,644.57574,af,3845.8,426.0,233.22,1.826601492153332
1060761690,874.60156,798.58844,122.25122,31.092842,640.6944,af,10245.3,785.0,244.79999999999995,3.2066993464052294
1060761890,805.90375,825.7566,254.73624,30.823296,629.45544,af,994.8,53.0,53.04,0.9992458521870288
1060762260,523.0286,442.64554,53.795692,31.730816,287.213,af,640.2,61.0,64.81,0.9412127758062028
1060762390,502.89413,456.3505,45.248337,30.86745,331.0279,af,5766.8,1067.0,268.84,3.968903436988544
1060762820,1067.889,758.6633,43.85847,28.724424,726.1827,af,4075.2,1448.0,159.91000000000003,9.055093490088174
1060762830,1153.1989,705.63,31.054125,30.27603,699.2592,af,3164.3,1385.0,91.92000000000002,15.067449956483893
1060765350,1153.9808,1166.148,134.06802,28.8904,905.05414,af,1174.3,332.0,37.83000000000001,8.776103621464445
1060765500,1207.9918,1218.4233,103.803925,28.286304,1920.6124,af,4455.3,376.0,191.26,1.965910279201088
1060765790,1390.9159,947.23206,484.20438,20.162193,1119.5184,af,4263.5,2145.0,101.96999999999996,21.035598705501627
1060766070,1314.0983,932.46704,487.30878,17.94717,1223.8297,af,1811.0,2685.0,69.67999999999999,38.533295063145815
1060768020,805.5611,706.9021,48.718163,31.711004,1259.3843,af,5480.8,415.0,106.38,3.9011092310584696
1060768030,859.8421,680.2811,51.41809,31.691797,1211.3622,af,7436.4,369.0,216.83000000000004,1.7017940321911171
1060769620,423.5529,156.106,2.7722304,35.596104,371.37012,af,5.2,22.0,2.86,7.6923076923076925
1060769630,374.06516,278.6893,12.407388,33.61172,383.1786,af,6350.3,1443.0,210.73,6.847624922887107
1060769850,443.52725,268.67395,13.800608,33.3481,415.8096,af,11671.8,3279.0,211.90000000000003,15.474280320906086
1060769960,623.0979,403.79532,22.537424,30.010576,476.4377,af,21199.4,2781.0,357.82,7.772064166340617
1060770420,1021.8404,985.7324,93.50554,29.748934,1249.6842,af,4095.6,370.0,120.64,3.0669761273209546
1060770660,1070.6315,1007.6884,75.071655,30.131487,1233.1073,af,2328.4,241.0,60.37,3.99204903097565
1060771030,1268.5305,1220.6549,130.71405,27.348988,1178.269,af,8383.1,542.0,251.44,2.155583837098314
1060771040,1192.0192,1182.9663,124.47827,28.943018,796.61096,af,1565.6,389.0,53.49,7.272387362123762
1060771370,1332.5162,1332.7753,267.48468,24.430662,725.1651,af,4114.6,890.0,139.62,6.374444921930956
1060771380,1303.4808,1326.5884,343.68118,24.453962,745.35315,af,4462.4,841.0,156.57,5.3713993740818795
1060772140,729.48334,644.75775,39.498287,29.945385,1155.0122,af,3186.4,430.0,126.32999999999996,3.4037837409958054
1060772150,683.47766,650.1202,51.626564,30.268883,982.10895,af,1897.2,287.0,65.2,4.401840490797546
1060772320,851.5315,985.2982,101.29017,28.113459,1368.3439,af,11063.7,932.0,255.23000000000008,3.651608353250008
1060772330,732.13007,832.50464,213.28249,29.184155,623.3453,af,5325.4,512.0,203.98999999999995,2.509926957203785
1060772440,929.2449,825.08026,231.24205,30.75288,1087.8057,af,4402.2,249.0,129.92000000000002,1.9165640394088668
1060772590,912.59845,825.9856,239.0613,30.8,1126.2812,af,4626.2,204.0,141.33999999999997,1.4433281448988258
1060772870,1262.2496,1279.7231,367.1699,26.61815,723.48553,af,3715.4,543.0,91.55,5.931185144729656
1060773070,1557.2532,1412.6018,483.67853,25.352816,1296.4807,af,13695.7,1143.0,419.50999999999993,2.7246072799218144
1060773240,855.39624,725.7493,45.89426,31.381346,1310.8038,af,4308.6,910.0,175.01999999999995,5.1994057821963215
1060773250,907.0888,764.7224,72.68577,31.376415,1421.3151,af,259.6,42.0,21.19,1.98206701274186
1060773750,710.6939,495.87314,50.85344,32.80485,1045.1384,af,1434.3,92.0,51.13,1.7993350283590848
1060773760,774.0664,552.7392,50.12319,32.52335,1026.9845,af,13855.1,509.0,259.8400000000001,1.9588977832512309
1060774200,1162.3168,1002.2922,236.33871,20.172548,847.26215,af,4558.8,2857.0,84.47000000000001,33.82265893216526
1060774210,991.9542,932.6232,219.29356,19.793156,743.31,af,12242.3,3060.0,218.46,14.007140895358416
1060776780,784.7689,824.1096,203.66246,30.68819,489.2826,af,5206.1,41.0,197.6,0.20748987854251014
1060776920,839.524,841.51654,193.73106,30.382177,552.7054,af,4511.5,56.0,128.09999999999997,0.4371584699453553
1060778870,1459.1892,848.9547,358.83557,23.565313,1190.8276,af,13623.9,2195.0,321.33999999999986,6.830771145826851
1060779010,893.1733,904.7107,138.3725,30.5383,1069.253,af,6353.1,287.0,210.41000000000003,1.3640036119956271
1060779020,971.1799,966.74,120.69087,30.73777,1243.9021,af,10734.7,457.0,177.96999999999997,2.56784851379446
1060779130,1275.3754,773.538,56.52605,28.641687,1020.98706,af,1122.9,691.0,41.43,16.678735216027032
1060779970,1281.4976,1269.2195,145.84825,27.052937,2780.2441,af,3438.7,215.0,140.90000000000003,1.5259048970901343
1060780080,885.1083,710.02045,74.139046,31.415411,1188.2296,af,2438.7,227.0,27.69,8.197905381003974
